Country,ISO3 Code,Date,Price (EUR/MWhe)
Luxembourg,LUX,2018-04-26,35.99
Montenegro,MNE,2018-04-26,106.38
Netherlands,NLD,2018-04-26,35.87
North Macedonia,MKD,2018-04-26,104.0
Norway,NOR,2018-04-26,36.65
Poland,POL,2018-04-26,46.72
Portugal,PRT,2018-04-26,48.28
Romania,ROU,2018-04-26,33.78
Serbia,SRB,2018-04-26,32.12
Slovakia,SVK,2018-04-26,33.79
Slovenia,SVN,2018-04-26,35.16
Spain,ESP,2018-04-26,47.7
Sweden,SWE,2018-04-26,36.61
Switzerland,CHE,2018-04-26,32.94
United Kingdom,GBR,2018-04-26,56.32
Austria,AUT,2018-04-27,37.16
Belgium,BEL,2018-04-27,42.84
Bulgaria,BGR,2018-04-27,37.78
Croatia,HRV,2018-04-27,37.39
Czechia,CZE,2018-04-27,37.96
Denmark,DNK,2018-04-27,37.77
Estonia,EST,2018-04-27,45.21
Finland,FIN,2018-04-27,50.06
France,FRA,2018-04-27,35.07
Germany,DEU,2018-04-27,39.79
Greece,GRC,2018-04-27,53.67
Hungary,HUN,2018-04-27,37.96
Italy,ITA,2018-04-27,47.0
Latvia,LVA,2018-04-27,45.77
Lithuania,LTU,2018-04-27,46.16
Luxembourg,LUX,2018-04-27,39.79
Montenegro,MNE,2018-04-27,106.38
Netherlands,NLD,2018-04-27,42.98
North Macedonia,MKD,2018-04-27,104.0
Norway,NOR,2018-04-27,37.13
Poland,POL,2018-04-27,48.09
Portugal,PRT,2018-04-27,48.86
Romania,ROU,2018-04-27,29.95
Serbia,SRB,2018-04-27,33.58
Slovakia,SVK,2018-04-27,37.96
Slovenia,SVN,2018-04-27,38.87
Spain,ESP,2018-04-27,48.86
Sweden,SWE,2018-04-27,37.11
Switzerland,CHE,2018-04-27,37.29
United Kingdom,GBR,2018-04-27,57.58
Austria,AUT,2018-04-28,32.63
Belgium,BEL,2018-04-28,39.32
Bulgaria,BGR,2018-04-28,31.95
Croatia,HRV,2018-04-28,36.04
Czechia,CZE,2018-04-28,28.58
Denmark,DNK,2018-04-28,35.84
Estonia,EST,2018-04-28,38.66
Finland,FIN,2018-04-28,38.66
France,FRA,2018-04-28,23.61
Germany,DEU,2018-04-28,35.25
Greece,GRC,2018-04-28,50.71
Hungary,HUN,2018-04-28,28.58
Italy,ITA,2018-04-28,44.5
Latvia,LVA,2018-04-28,38.78
Lithuania,LTU,2018-04-28,38.78
Luxembourg,LUX,2018-04-28,35.25
Montenegro,MNE,2018-04-28,106.38
Netherlands,NLD,2018-04-28,38.14
North Macedonia,MKD,2018-04-28,104.0
Norway,NOR,2018-04-28,35.79
Poland,POL,2018-04-28,42.18
Portugal,PRT,2018-04-28,44.17
Romania,ROU,2018-04-28,27.2
Serbia,SRB,2018-04-28,29.42
Slovakia,SVK,2018-04-28,28.58
Slovenia,SVN,2018-04-28,29.79
Spain,ESP,2018-04-28,43.95
Sweden,SWE,2018-04-28,35.78
Switzerland,CHE,2018-04-28,27.41
United Kingdom,GBR,2018-04-28,64.96
Austria,AUT,2018-04-29,27.44
Belgium,BEL,2018-04-29,32.51
Bulgaria,BGR,2018-04-29,20.89
Croatia,HRV,2018-04-29,17.58
Czechia,CZE,2018-04-29,17.23
Denmark,DNK,2018-04-29,34.39
Estonia,EST,2018-04-29,34.68
Finland,FIN,2018-04-29,34.68
France,FRA,2018-04-29,12.06
Germany,DEU,2018-04-29,30.07
Greece,GRC,2018-04-29,50.49
Hungary,HUN,2018-04-29,17.35
Italy,ITA,2018-04-29,41.45
Latvia,LVA,2018-04-29,34.68
Lithuania,LTU,2018-04-29,34.68
Luxembourg,LUX,2018-04-29,30.07
Montenegro,MNE,2018-04-29,106.38
Netherlands,NLD,2018-04-29,34.57
North Macedonia,MKD,2018-04-29,104.0
Norway,NOR,2018-04-29,34.78
Poland,POL,2018-04-29,36.18
Portugal,PRT,2018-04-29,27.25
Romania,ROU,2018-04-29,13.65
Serbia,SRB,2018-04-29,20.53
Slovakia,SVK,2018-04-29,17.23
Slovenia,SVN,2018-04-29,19.44
Spain,ESP,2018-04-29,26.3
Sweden,SWE,2018-04-29,34.68
Switzerland,CHE,2018-04-29,15.91
United Kingdom,GBR,2018-04-29,58.11
Austria,AUT,2018-04-30,23.67
Belgium,BEL,2018-04-30,22.4
Bulgaria,BGR,2018-04-30,21.39
Croatia,HRV,2018-04-30,20.56
Czechia,CZE,2018-04-30,17.76
Denmark,DNK,2018-04-30,16.74
Estonia,EST,2018-04-30,30.92
Finland,FIN,2018-04-30,30.92
France,FRA,2018-04-30,17.33
Germany,DEU,2018-04-30,26.3
Greece,GRC,2018-04-30,56.78
Hungary,HUN,2018-04-30,19.03
Italy,ITA,2018-04-30,47.58
Latvia,LVA,2018-04-30,30.92
Lithuania,LTU,2018-04-30,30.92
Luxembourg,LUX,2018-04-30,26.3
Montenegro,MNE,2018-04-30,106.38
Netherlands,NLD,2018-04-30,38.63
North Macedonia,MKD,2018-04-30,104.0
Norway,NOR,2018-04-30,32.92
Poland,POL,2018-04-30,39.84
Portugal,PRT,2018-04-30,45.75
Romania,ROU,2018-04-30,19.68
Serbia,SRB,2018-04-30,20.27
Slovakia,SVK,2018-04-30,17.76
Slovenia,SVN,2018-04-30,12.32
Spain,ESP,2018-04-30,42.88
Sweden,SWE,2018-04-30,30.3
Switzerland,CHE,2018-04-30,15.47
United Kingdom,GBR,2018-04-30,58.04
Austria,AUT,2018-05-01,16.23
Belgium,BEL,2018-05-01,26.96
Bulgaria,BGR,2018-05-01,8.19
Croatia,HRV,2018-05-01,1.49
Czechia,CZE,2018-05-01,-5.44
Denmark,DNK,2018-05-01,22.58
Estonia,EST,2018-05-01,22.17
Finland,FIN,2018-05-01,22.17
France,FRA,2018-05-01,13.19
Germany,DEU,2018-05-01,18.86
Greece,GRC,2018-05-01,53.79
Hungary,HUN,2018-05-01,9.77
Italy,ITA,2018-05-01,41.48
Latvia,LVA,2018-05-01,22.17
Lithuania,LTU,2018-05-01,22.17
Luxembourg,LUX,2018-05-01,18.86
Montenegro,MNE,2018-05-01,106.38
Netherlands,NLD,2018-05-01,44.66
North Macedonia,MKD,2018-05-01,104.0
Norway,NOR,2018-05-01,32.02
Poland,POL,2018-05-01,36.68
Portugal,PRT,2018-05-01,39.95
Romania,ROU,2018-05-01,9.77
Serbia,SRB,2018-05-01,10.26
Slovakia,SVK,2018-05-01,-5.44
Slovenia,SVN,2018-05-01,17.84
Spain,ESP,2018-05-01,39.5
Sweden,SWE,2018-05-01,22.17
Switzerland,CHE,2018-05-01,-3.22
United Kingdom,GBR,2018-05-01,59.08
Austria,AUT,2018-05-02,37.83
Belgium,BEL,2018-05-02,41.92
Bulgaria,BGR,2018-05-02,36.44
Croatia,HRV,2018-05-02,40.22
Czechia,CZE,2018-05-02,40.69
Denmark,DNK,2018-05-02,37.89
Estonia,EST,2018-05-02,36.6
Finland,FIN,2018-05-02,36.6
France,FRA,2018-05-02,40.53
Germany,DEU,2018-05-02,40.46
Greece,GRC,2018-05-02,57.62
Hungary,HUN,2018-05-02,41.19
Italy,ITA,2018-05-02,47.78
Latvia,LVA,2018-05-02,39.84
Lithuania,LTU,2018-05-02,39.84
Luxembourg,LUX,2018-05-02,40.46
Montenegro,MNE,2018-05-02,106.38
Netherlands,NLD,2018-05-02,42.43
North Macedonia,MKD,2018-05-02,104.0
Norway,NOR,2018-05-02,37.09
Poland,POL,2018-05-02,44.68
Portugal,PRT,2018-05-02,46.08
Romania,ROU,2018-05-02,41.17
Serbia,SRB,2018-05-02,39.36
Slovakia,SVK,2018-05-02,40.69
Slovenia,SVN,2018-05-02,40.5
Spain,ESP,2018-05-02,45.44
Sweden,SWE,2018-05-02,36.6
Switzerland,CHE,2018-05-02,39.46
United Kingdom,GBR,2018-05-02,57.08
Austria,AUT,2018-05-03,37.74
Belgium,BEL,2018-05-03,48.37
Bulgaria,BGR,2018-05-03,35.45
Croatia,HRV,2018-05-03,46.8
Czechia,CZE,2018-05-03,41.27
Denmark,DNK,2018-05-03,38.89
Estonia,EST,2018-05-03,58.64
Finland,FIN,2018-05-03,58.64
France,FRA,2018-05-03,40.09
Germany,DEU,2018-05-03,40.37
Greece,GRC,2018-05-03,58.73
Hungary,HUN,2018-05-03,43.9
Italy,ITA,2018-05-03,48.96
Latvia,LVA,2018-05-03,59.03
Lithuania,LTU,2018-05-03,59.03
Luxembourg,LUX,2018-05-03,40.37
Montenegro,MNE,2018-05-03,106.38
Netherlands,NLD,2018-05-03,47.74
North Macedonia,MKD,2018-05-03,104.0
Norway,NOR,2018-05-03,36.67
Poland,POL,2018-05-03,38.82
Portugal,PRT,2018-05-03,43.09
Romania,ROU,2018-05-03,43.86
Serbia,SRB,2018-05-03,41.66
Slovakia,SVK,2018-05-03,41.27
Slovenia,SVN,2018-05-03,41.79
Spain,ESP,2018-05-03,42.38
Sweden,SWE,2018-05-03,35.95
Switzerland,CHE,2018-05-03,41.14
United Kingdom,GBR,2018-05-03,59.66
Austria,AUT,2018-05-04,37.91
Belgium,BEL,2018-05-04,48.97
Bulgaria,BGR,2018-05-04,36.58
Croatia,HRV,2018-05-04,41.48
Czechia,CZE,2018-05-04,39.73
Denmark,DNK,2018-05-04,43.14
Estonia,EST,2018-05-04,39.96
Finland,FIN,2018-05-04,39.96
France,FRA,2018-05-04,36.04
Germany,DEU,2018-05-04,40.53
Greece,GRC,2018-05-04,58.94
Hungary,HUN,2018-05-04,42.12
Italy,ITA,2018-05-04,58.56
Latvia,LVA,2018-05-04,43.33
Lithuania,LTU,2018-05-04,43.33
Luxembourg,LUX,2018-05-04,40.53
Montenegro,MNE,2018-05-04,106.38
Netherlands,NLD,2018-05-04,44.82
North Macedonia,MKD,2018-05-04,104.0
Norway,NOR,2018-05-04,36.81
Poland,POL,2018-05-04,45.2
Portugal,PRT,2018-05-04,42.89
Romania,ROU,2018-05-04,42.09
Serbia,SRB,2018-05-04,41.63
Slovakia,SVK,2018-05-04,41.3
Slovenia,SVN,2018-05-04,45.07
Spain,ESP,2018-05-04,42.89
Sweden,SWE,2018-05-04,36.55
Switzerland,CHE,2018-05-04,39.61
United Kingdom,GBR,2018-05-04,60.25
Austria,AUT,2018-05-05,31.47
Belgium,BEL,2018-05-05,43.12
Bulgaria,BGR,2018-05-05,28.11
Croatia,HRV,2018-05-05,37.99
Czechia,CZE,2018-05-05,27.34
Denmark,DNK,2018-05-05,31.45
Estonia,EST,2018-05-05,30.83
Finland,FIN,2018-05-05,30.83
France,FRA,2018-05-05,27.61
Germany,DEU,2018-05-05,34.1
Greece,GRC,2018-05-05,57.9
Hungary,HUN,2018-05-05,37.56
Italy,ITA,2018-05-05,50.65
Latvia,LVA,2018-05-05,30.83
Lithuania,LTU,2018-05-05,30.83
Luxembourg,LUX,2018-05-05,34.1
Montenegro,MNE,2018-05-05,106.38
Netherlands,NLD,2018-05-05,38.7
North Macedonia,MKD,2018-05-05,104.0
Norway,NOR,2018-05-05,32.09
Poland,POL,2018-05-05,43.2
Portugal,PRT,2018-05-05,45.7
Romania,ROU,2018-05-05,37.32
Serbia,SRB,2018-05-05,33.98
Slovakia,SVK,2018-05-05,28.94
Slovenia,SVN,2018-05-05,27.66
Spain,ESP,2018-05-05,45.7
Sweden,SWE,2018-05-05,30.83
Switzerland,CHE,2018-05-05,26.55
United Kingdom,GBR,2018-05-05,59.42
Austria,AUT,2018-05-06,27.34
Belgium,BEL,2018-05-06,35.68
Bulgaria,BGR,2018-05-06,20.41
Croatia,HRV,2018-05-06,21.09
Czechia,CZE,2018-05-06,18.38
Denmark,DNK,2018-05-06,22.89
Estonia,EST,2018-05-06,18.72
Finland,FIN,2018-05-06,18.72
France,FRA,2018-05-06,21.56
Germany,DEU,2018-05-06,29.97
Greece,GRC,2018-05-06,56.88
Hungary,HUN,2018-05-06,22.31
Italy,ITA,2018-05-06,47.83
Latvia,LVA,2018-05-06,18.72
Lithuania,LTU,2018-05-06,18.72
Luxembourg,LUX,2018-05-06,29.97
Montenegro,MNE,2018-05-06,106.38
Netherlands,NLD,2018-05-06,33.13
North Macedonia,MKD,2018-05-06,104.0
Norway,NOR,2018-05-06,25.67
Poland,POL,2018-05-06,36.3
Portugal,PRT,2018-05-06,48.18
Romania,ROU,2018-05-06,16.71
Serbia,SRB,2018-05-06,25.64
Slovakia,SVK,2018-05-06,18.38
Slovenia,SVN,2018-05-06,19.23
Spain,ESP,2018-05-06,48.18
Sweden,SWE,2018-05-06,18.72
Switzerland,CHE,2018-05-06,18.52
United Kingdom,GBR,2018-05-06,56.26
Austria,AUT,2018-05-07,35.14
Belgium,BEL,2018-05-07,46.29
Bulgaria,BGR,2018-05-07,25.4
Croatia,HRV,2018-05-07,35.92
Czechia,CZE,2018-05-07,34.16
Denmark,DNK,2018-05-07,34.83
Estonia,EST,2018-05-07,25.3
Finland,FIN,2018-05-07,25.22
France,FRA,2018-05-07,39.79
Germany,DEU,2018-05-07,37.76
Greece,GRC,2018-05-07,58.53
Hungary,HUN,2018-05-07,34.31
Italy,ITA,2018-05-07,49.84
Latvia,LVA,2018-05-07,29.14
Lithuania,LTU,2018-05-07,29.14
Luxembourg,LUX,2018-05-07,37.76
Montenegro,MNE,2018-05-07,106.38
Netherlands,NLD,2018-05-07,46.86
North Macedonia,MKD,2018-05-07,104.0
Norway,NOR,2018-05-07,32.17
Poland,POL,2018-05-07,71.98
Portugal,PRT,2018-05-07,56.58
Romania,ROU,2018-05-07,25.3
Serbia,SRB,2018-05-07,34.09
Slovakia,SVK,2018-05-07,34.16
Slovenia,SVN,2018-05-07,34.91
Spain,ESP,2018-05-07,56.58
Sweden,SWE,2018-05-07,24.32
Switzerland,CHE,2018-05-07,34.03
United Kingdom,GBR,2018-05-07,56.36
Austria,AUT,2018-05-08,31.44
Belgium,BEL,2018-05-08,45.36
Bulgaria,BGR,2018-05-08,34.29
Croatia,HRV,2018-05-08,38.99
Czechia,CZE,2018-05-08,29.93
Denmark,DNK,2018-05-08,28.14
Estonia,EST,2018-05-08,39.51
Finland,FIN,2018-05-08,39.51
France,FRA,2018-05-08,30.29
Germany,DEU,2018-05-08,34.07
Greece,GRC,2018-05-08,58.4
Hungary,HUN,2018-05-08,34.82
Italy,ITA,2018-05-08,51.24
Latvia,LVA,2018-05-08,40.95
Lithuania,LTU,2018-05-08,40.95
Luxembourg,LUX,2018-05-08,34.07
Montenegro,MNE,2018-05-08,106.38
Netherlands,NLD,2018-05-08,45.29
North Macedonia,MKD,2018-05-08,104.0
Norway,NOR,2018-05-08,28.95
Poland,POL,2018-05-08,55.34
Portugal,PRT,2018-05-08,56.65
Romania,ROU,2018-05-08,35.26
Serbia,SRB,2018-05-08,33.36
Slovakia,SVK,2018-05-08,29.93
Slovenia,SVN,2018-05-08,37.07
Spain,ESP,2018-05-08,56.65
Sweden,SWE,2018-05-08,23.85
Switzerland,CHE,2018-05-08,30.87
United Kingdom,GBR,2018-05-08,56.92
Austria,AUT,2018-05-09,36.27
Belgium,BEL,2018-05-09,47.28
Bulgaria,BGR,2018-05-09,35.4
Croatia,HRV,2018-05-09,41.88
Czechia,CZE,2018-05-09,36.25
Denmark,DNK,2018-05-09,27.2
Estonia,EST,2018-05-09,17.16
Finland,FIN,2018-05-09,16.21
France,FRA,2018-05-09,38.36
Germany,DEU,2018-05-09,38.9
Greece,GRC,2018-05-09,57.74
Hungary,HUN,2018-05-09,39.15
Italy,ITA,2018-05-09,56.41
Latvia,LVA,2018-05-09,17.16
Lithuania,LTU,2018-05-09,17.16
Luxembourg,LUX,2018-05-09,38.9
Montenegro,MNE,2018-05-09,106.38
Netherlands,NLD,2018-05-09,46.77
North Macedonia,MKD,2018-05-09,104.0
Norway,NOR,2018-05-09,24.24
Poland,POL,2018-05-09,52.8
Portugal,PRT,2018-05-09,54.72
Romania,ROU,2018-05-09,39.19
Serbia,SRB,2018-05-09,37.15
Slovakia,SVK,2018-05-09,36.25
Slovenia,SVN,2018-05-09,38.5
Spain,ESP,2018-05-09,54.72
Sweden,SWE,2018-05-09,16.21
Switzerland,CHE,2018-05-09,35.41
United Kingdom,GBR,2018-05-09,57.88
Austria,AUT,2018-05-10,30.56
Belgium,BEL,2018-05-10,37.37
Bulgaria,BGR,2018-05-10,33.83
Croatia,HRV,2018-05-10,36.94
Czechia,CZE,2018-05-10,22.6
Denmark,DNK,2018-05-10,17.05
Estonia,EST,2018-05-10,14.94
Finland,FIN,2018-05-10,14.94
France,FRA,2018-05-10,24.86
Germany,DEU,2018-05-10,33.19
Greece,GRC,2018-05-10,58.8
Hungary,HUN,2018-05-10,31.44
Italy,ITA,2018-05-10,55.78
Latvia,LVA,2018-05-10,14.94
Lithuania,LTU,2018-05-10,14.94
Luxembourg,LUX,2018-05-10,33.19
Montenegro,MNE,2018-05-10,106.38
Netherlands,NLD,2018-05-10,41.06
North Macedonia,MKD,2018-05-10,104.0
Norway,NOR,2018-05-10,19.07
Poland,POL,2018-05-10,49.54
Portugal,PRT,2018-05-10,54.21
Romania,ROU,2018-05-10,33.94
Serbia,SRB,2018-05-10,30.74
Slovakia,SVK,2018-05-10,23.84
Slovenia,SVN,2018-05-10,42.48
Spain,ESP,2018-05-10,54.21
Sweden,SWE,2018-05-10,14.94
Switzerland,CHE,2018-05-10,22.95
United Kingdom,GBR,2018-05-10,58.16
Austria,AUT,2018-05-11,39.06
Belgium,BEL,2018-05-11,47.42
Bulgaria,BGR,2018-05-11,35.37
Croatia,HRV,2018-05-11,42.13
Czechia,CZE,2018-05-11,40.75
Denmark,DNK,2018-05-11,39.14
Estonia,EST,2018-05-11,30.75
Finland,FIN,2018-05-11,30.75
France,FRA,2018-05-11,41.85
Germany,DEU,2018-05-11,41.69
Greece,GRC,2018-05-11,58.4
Hungary,HUN,2018-05-11,41.22
Italy,ITA,2018-05-11,58.5
Latvia,LVA,2018-05-11,30.75
Lithuania,LTU,2018-05-11,30.75
Luxembourg,LUX,2018-05-11,41.69
Montenegro,MNE,2018-05-11,106.38
Netherlands,NLD,2018-05-11,46.12
North Macedonia,MKD,2018-05-11,104.0
Norway,NOR,2018-05-11,29.84
Poland,POL,2018-05-11,49.1
Portugal,PRT,2018-05-11,58.45
Romania,ROU,2018-05-11,41.01
Serbia,SRB,2018-05-11,36.4
Slovakia,SVK,2018-05-11,40.75
Slovenia,SVN,2018-05-11,42.67
Spain,ESP,2018-05-11,58.45
Sweden,SWE,2018-05-11,30.75
Switzerland,CHE,2018-05-11,38.01
United Kingdom,GBR,2018-05-11,61.43
Austria,AUT,2018-05-12,33.4
Belgium,BEL,2018-05-12,34.32
Bulgaria,BGR,2018-05-12,33.74
Croatia,HRV,2018-05-12,44.22
Czechia,CZE,2018-05-12,30.73
Denmark,DNK,2018-05-12,31.36
Estonia,EST,2018-05-12,29.93
Finland,FIN,2018-05-12,29.93
France,FRA,2018-05-12,30.35
Germany,DEU,2018-05-12,36.03
Greece,GRC,2018-05-12,55.58
Hungary,HUN,2018-05-12,37.71
Italy,ITA,2018-05-12,47.06
Latvia,LVA,2018-05-12,29.93
Lithuania,LTU,2018-05-12,29.93
Luxembourg,LUX,2018-05-12,36.03
Montenegro,MNE,2018-05-12,106.38
Netherlands,NLD,2018-05-12,36.36
North Macedonia,MKD,2018-05-12,104.0
Norway,NOR,2018-05-12,29.93
Poland,POL,2018-05-12,48.17
Portugal,PRT,2018-05-12,43.16
Romania,ROU,2018-05-12,39.23
Serbia,SRB,2018-05-12,35.48
Slovakia,SVK,2018-05-12,30.73
Slovenia,SVN,2018-05-12,36.36
Spain,ESP,2018-05-12,42.09
Sweden,SWE,2018-05-12,29.93
Switzerland,CHE,2018-05-12,31.53
United Kingdom,GBR,2018-05-12,57.3
Austria,AUT,2018-05-13,25.81
Belgium,BEL,2018-05-13,38.58
Bulgaria,BGR,2018-05-13,24.93
Croatia,HRV,2018-05-13,27.4
Czechia,CZE,2018-05-13,18.46
Denmark,DNK,2018-05-13,18.46
Estonia,EST,2018-05-13,18.46
Finland,FIN,2018-05-13,18.46
France,FRA,2018-05-13,16.91
Germany,DEU,2018-05-13,28.43
Greece,GRC,2018-05-13,55.96
Hungary,HUN,2018-05-13,27.33
Italy,ITA,2018-05-13,37.02
Latvia,LVA,2018-05-13,18.46
Lithuania,LTU,2018-05-13,18.46
Luxembourg,LUX,2018-05-13,28.43
Montenegro,MNE,2018-05-13,106.38
Netherlands,NLD,2018-05-13,33.95
North Macedonia,MKD,2018-05-13,104.0
Norway,NOR,2018-05-13,18.47
Poland,POL,2018-05-13,38.97
Portugal,PRT,2018-05-13,37.99
Romania,ROU,2018-05-13,27.4
Serbia,SRB,2018-05-13,28.2
Slovakia,SVK,2018-05-13,22.67
Slovenia,SVN,2018-05-13,20.31
Spain,ESP,2018-05-13,35.72
Sweden,SWE,2018-05-13,18.46
Switzerland,CHE,2018-05-13,15.99
United Kingdom,GBR,2018-05-13,59.18
Austria,AUT,2018-05-14,35.63
Belgium,BEL,2018-05-14,36.34
Bulgaria,BGR,2018-05-14,33.56
Croatia,HRV,2018-05-14,36.97
Czechia,CZE,2018-05-14,36.61
Denmark,DNK,2018-05-14,37.58
Estonia,EST,2018-05-14,51.25
Finland,FIN,2018-05-14,51.25
France,FRA,2018-05-14,34.03
Germany,DEU,2018-05-14,38.25
Greece,GRC,2018-05-14,55.47
Hungary,HUN,2018-05-14,37.51
Italy,ITA,2018-05-14,45.5
Latvia,LVA,2018-05-14,57.25
Lithuania,LTU,2018-05-14,57.25
Luxembourg,LUX,2018-05-14,38.25
Montenegro,MNE,2018-05-14,106.38
Netherlands,NLD,2018-05-14,42.72
North Macedonia,MKD,2018-05-14,104.0
Norway,NOR,2018-05-14,33.53
Poland,POL,2018-05-14,54.47
Portugal,PRT,2018-05-14,51.94
Romania,ROU,2018-05-14,38.08
Serbia,SRB,2018-05-14,33.31
Slovakia,SVK,2018-05-14,37.19
Slovenia,SVN,2018-05-14,40.09
Spain,ESP,2018-05-14,51.94
Sweden,SWE,2018-05-14,37.5
Switzerland,CHE,2018-05-14,33.82
United Kingdom,GBR,2018-05-14,57.48
Austria,AUT,2018-05-15,39.25
Belgium,BEL,2018-05-15,44.65
Bulgaria,BGR,2018-05-15,39.09
Croatia,HRV,2018-05-15,44.82
Czechia,CZE,2018-05-15,42.83
Denmark,DNK,2018-05-15,45.92
Estonia,EST,2018-05-15,49.3
Finland,FIN,2018-05-15,49.3
France,FRA,2018-05-15,43.67
Germany,DEU,2018-05-15,41.88
Greece,GRC,2018-05-15,58.23
Hungary,HUN,2018-05-15,44.84
Italy,ITA,2018-05-15,53.03
Latvia,LVA,2018-05-15,59.8
Lithuania,LTU,2018-05-15,59.8
Luxembourg,LUX,2018-05-15,41.88
Montenegro,MNE,2018-05-15,106.38
Netherlands,NLD,2018-05-15,45.19
North Macedonia,MKD,2018-05-15,104.0
Norway,NOR,2018-05-15,35.34
Poland,POL,2018-05-15,61.56
Portugal,PRT,2018-05-15,49.47
Romania,ROU,2018-05-15,42.17
Serbia,SRB,2018-05-15,42.52
Slovakia,SVK,2018-05-15,44.51
Slovenia,SVN,2018-05-15,43.4
Spain,ESP,2018-05-15,49.47
Sweden,SWE,2018-05-15,41.54
Switzerland,CHE,2018-05-15,40.59
United Kingdom,GBR,2018-05-15,59.23
Austria,AUT,2018-05-16,38.08
Belgium,BEL,2018-05-16,41.82
Bulgaria,BGR,2018-05-16,45.6
Croatia,HRV,2018-05-16,49.39
Czechia,CZE,2018-05-16,43.94
Denmark,DNK,2018-05-16,49.77
Estonia,EST,2018-05-16,70.63
Finland,FIN,2018-05-16,70.63
France,FRA,2018-05-16,36.38
Germany,DEU,2018-05-16,40.71
Greece,GRC,2018-05-16,58.86
Hungary,HUN,2018-05-16,47.95
Italy,ITA,2018-05-16,54.14
Latvia,LVA,2018-05-16,99.62
Lithuania,LTU,2018-05-16,99.62
Luxembourg,LUX,2018-05-16,40.71
Montenegro,MNE,2018-05-16,106.38
Netherlands,NLD,2018-05-16,46.36
North Macedonia,MKD,2018-05-16,104.0
Norway,NOR,2018-05-16,34.06
Poland,POL,2018-05-16,76.16
Portugal,PRT,2018-05-16,51.8
Romania,ROU,2018-05-16,42.24
Serbia,SRB,2018-05-16,47.38
Slovakia,SVK,2018-05-16,47.04
Slovenia,SVN,2018-05-16,46.04
Spain,ESP,2018-05-16,51.79
Sweden,SWE,2018-05-16,42.76
Switzerland,CHE,2018-05-16,41.78
United Kingdom,GBR,2018-05-16,59.59
Austria,AUT,2018-05-17,35.47
Belgium,BEL,2018-05-17,37.71
Bulgaria,BGR,2018-05-17,43.73
Croatia,HRV,2018-05-17,46.63
Czechia,CZE,2018-05-17,37.85
Denmark,DNK,2018-05-17,33.19
Estonia,EST,2018-05-17,35.63
Finland,FIN,2018-05-17,35.63
France,FRA,2018-05-17,34.39
Germany,DEU,2018-05-17,38.1
Greece,GRC,2018-05-17,57.56
Hungary,HUN,2018-05-17,45.89
Italy,ITA,2018-05-17,61.61
Latvia,LVA,2018-05-17,66.56
Lithuania,LTU,2018-05-17,66.56
Luxembourg,LUX,2018-05-17,38.1
Montenegro,MNE,2018-05-17,106.38
Netherlands,NLD,2018-05-17,43.66
North Macedonia,MKD,2018-05-17,104.0
Norway,NOR,2018-05-17,30.7
Poland,POL,2018-05-17,60.49
Portugal,PRT,2018-05-17,54.55
Romania,ROU,2018-05-17,47.82
Serbia,SRB,2018-05-17,45.81
Slovakia,SVK,2018-05-17,43.88
Slovenia,SVN,2018-05-17,42.77
Spain,ESP,2018-05-17,54.55
Sweden,SWE,2018-05-17,30.85
Switzerland,CHE,2018-05-17,36.42
United Kingdom,GBR,2018-05-17,63.77
Austria,AUT,2018-05-18,37.64
Belgium,BEL,2018-05-18,52.33
Bulgaria,BGR,2018-05-18,44.19
Croatia,HRV,2018-05-18,40.34
Czechia,CZE,2018-05-18,42.04
Denmark,DNK,2018-05-18,36.9
Estonia,EST,2018-05-18,40.05
Finland,FIN,2018-05-18,40.05
France,FRA,2018-05-18,39.63
Germany,DEU,2018-05-18,40.27
Greece,GRC,2018-05-18,60.7
Hungary,HUN,2018-05-18,44.69
Italy,ITA,2018-05-18,57.93
Latvia,LVA,2018-05-18,45.27
Lithuania,LTU,2018-05-18,45.27
Luxembourg,LUX,2018-05-18,40.27
Montenegro,MNE,2018-05-18,106.38
Netherlands,NLD,2018-05-18,53.24
North Macedonia,MKD,2018-05-18,104.0
Norway,NOR,2018-05-18,34.5
Poland,POL,2018-05-18,49.91
Portugal,PRT,2018-05-18,57.83
Romania,ROU,2018-05-18,44.0
Serbia,SRB,2018-05-18,45.45
Slovakia,SVK,2018-05-18,44.1
Slovenia,SVN,2018-05-18,41.1
Spain,ESP,2018-05-18,57.83
Sweden,SWE,2018-05-18,33.22
Switzerland,CHE,2018-05-18,40.23
United Kingdom,GBR,2018-05-18,60.69
Austria,AUT,2018-05-19,35.44
Belgium,BEL,2018-05-19,55.03
Bulgaria,BGR,2018-05-19,43.71
Croatia,HRV,2018-05-19,34.58
Czechia,CZE,2018-05-19,34.6
Denmark,DNK,2018-05-19,36.22
Estonia,EST,2018-05-19,34.49
Finland,FIN,2018-05-19,34.49
France,FRA,2018-05-19,21.69
Germany,DEU,2018-05-19,38.06
Greece,GRC,2018-05-19,53.97
Hungary,HUN,2018-05-19,41.26
Italy,ITA,2018-05-19,51.12
Latvia,LVA,2018-05-19,38.99
Lithuania,LTU,2018-05-19,38.99
Luxembourg,LUX,2018-05-19,38.06
Montenegro,MNE,2018-05-19,106.38
Netherlands,NLD,2018-05-19,52.92
North Macedonia,MKD,2018-05-19,104.0
Norway,NOR,2018-05-19,34.49
Poland,POL,2018-05-19,47.98
Portugal,PRT,2018-05-19,60.37
Romania,ROU,2018-05-19,41.67
