Country,ISO3 Code,Date,Price (EUR/MWhe)
Luxembourg,LUX,2015-05-28,30.48
Netherlands,NLD,2015-05-28,40.34
Norway,NOR,2015-05-28,22.09
Poland,POL,2015-05-28,41.95
Portugal,PRT,2015-05-28,52.61
Romania,ROU,2015-05-28,16.17
Slovakia,SVK,2015-05-28,29.55
Slovenia,SVN,2015-05-28,29.6
Spain,ESP,2015-05-28,52.61
Sweden,SWE,2015-05-28,23.11
Switzerland,CHE,2015-05-28,29.49
Austria,AUT,2015-05-29,30.57
Belgium,BEL,2015-05-29,37.8
Czechia,CZE,2015-05-29,30.83
Denmark,DNK,2015-05-29,23.47
Estonia,EST,2015-05-29,35.11
Finland,FIN,2015-05-29,35.06
France,FRA,2015-05-29,32.98
Germany,DEU,2015-05-29,30.57
Greece,GRC,2015-05-29,50.17
Hungary,HUN,2015-05-29,31.34
Italy,ITA,2015-05-29,48.59
Latvia,LVA,2015-05-29,50.45
Lithuania,LTU,2015-05-29,50.45
Luxembourg,LUX,2015-05-29,30.57
Netherlands,NLD,2015-05-29,38.6
Norway,NOR,2015-05-29,20.67
Poland,POL,2015-05-29,42.76
Portugal,PRT,2015-05-29,54.98
Romania,ROU,2015-05-29,18.95
Slovakia,SVK,2015-05-29,30.83
Slovenia,SVN,2015-05-29,32.88
Spain,ESP,2015-05-29,54.95
Sweden,SWE,2015-05-29,22.02
Switzerland,CHE,2015-05-29,31.42
Austria,AUT,2015-05-30,21.56
Belgium,BEL,2015-05-30,25.36
Czechia,CZE,2015-05-30,19.95
Denmark,DNK,2015-05-30,16.38
Estonia,EST,2015-05-30,17.44
Finland,FIN,2015-05-30,17.15
France,FRA,2015-05-30,21.04
Germany,DEU,2015-05-30,21.56
Greece,GRC,2015-05-30,44.92
Hungary,HUN,2015-05-30,34.52
Italy,ITA,2015-05-30,43.26
Latvia,LVA,2015-05-30,21.48
Lithuania,LTU,2015-05-30,21.48
Luxembourg,LUX,2015-05-30,21.56
Netherlands,NLD,2015-05-30,27.82
Norway,NOR,2015-05-30,16.38
Poland,POL,2015-05-30,35.48
Portugal,PRT,2015-05-30,50.68
Romania,ROU,2015-05-30,34.53
Slovakia,SVK,2015-05-30,23.17
Slovenia,SVN,2015-05-30,32.73
Spain,ESP,2015-05-30,50.68
Sweden,SWE,2015-05-30,16.38
Switzerland,CHE,2015-05-30,20.07
Austria,AUT,2015-05-31,14.75
Belgium,BEL,2015-05-31,16.91
Czechia,CZE,2015-05-31,18.23
Denmark,DNK,2015-05-31,13.4
Estonia,EST,2015-05-31,14.8
Finland,FIN,2015-05-31,13.67
France,FRA,2015-05-31,15.92
Germany,DEU,2015-05-31,14.75
Greece,GRC,2015-05-31,44.19
Hungary,HUN,2015-05-31,27.47
Italy,ITA,2015-05-31,44.68
Latvia,LVA,2015-05-31,19.71
Lithuania,LTU,2015-05-31,19.71
Luxembourg,LUX,2015-05-31,14.75
Netherlands,NLD,2015-05-31,20.67
Norway,NOR,2015-05-31,13.4
Poland,POL,2015-05-31,32.44
Portugal,PRT,2015-05-31,47.6
Romania,ROU,2015-05-31,28.22
Slovakia,SVK,2015-05-31,18.23
Slovenia,SVN,2015-05-31,20.98
Spain,ESP,2015-05-31,47.6
Sweden,SWE,2015-05-31,13.4
Switzerland,CHE,2015-05-31,16.97
Austria,AUT,2015-06-01,32.2
Belgium,BEL,2015-06-01,50.04
Czechia,CZE,2015-06-01,33.66
Denmark,DNK,2015-06-01,24.52
Estonia,EST,2015-06-01,31.9
Finland,FIN,2015-06-01,31.9
France,FRA,2015-06-01,31.44
Germany,DEU,2015-06-01,32.2
Greece,GRC,2015-06-01,45.69
Hungary,HUN,2015-06-01,40.03
Italy,ITA,2015-06-01,50.83
Latvia,LVA,2015-06-01,50.29
Lithuania,LTU,2015-06-01,50.29
Luxembourg,LUX,2015-06-01,32.2
Netherlands,NLD,2015-06-01,42.5
Norway,NOR,2015-06-01,18.95
Poland,POL,2015-06-01,37.52
Portugal,PRT,2015-06-01,56.0
Romania,ROU,2015-06-01,42.81
Slovakia,SVK,2015-06-01,33.66
Slovenia,SVN,2015-06-01,38.46
Spain,ESP,2015-06-01,56.0
Sweden,SWE,2015-06-01,20.95
Switzerland,CHE,2015-06-01,32.59
Austria,AUT,2015-06-02,21.19
Belgium,BEL,2015-06-02,32.23
Czechia,CZE,2015-06-02,24.14
Denmark,DNK,2015-06-02,15.79
Estonia,EST,2015-06-02,30.94
Finland,FIN,2015-06-02,30.94
France,FRA,2015-06-02,23.58
Germany,DEU,2015-06-02,21.19
Greece,GRC,2015-06-02,49.21
Hungary,HUN,2015-06-02,41.75
Italy,ITA,2015-06-02,45.23
Latvia,LVA,2015-06-02,53.88
Lithuania,LTU,2015-06-02,53.88
Luxembourg,LUX,2015-06-02,21.19
Netherlands,NLD,2015-06-02,31.89
Norway,NOR,2015-06-02,15.66
Poland,POL,2015-06-02,39.21
Portugal,PRT,2015-06-02,56.24
Romania,ROU,2015-06-02,42.4
Slovakia,SVK,2015-06-02,24.14
Slovenia,SVN,2015-06-02,28.85
Spain,ESP,2015-06-02,56.24
Sweden,SWE,2015-06-02,16.19
Switzerland,CHE,2015-06-02,22.91
Austria,AUT,2015-06-03,29.51
Belgium,BEL,2015-06-03,46.71
Czechia,CZE,2015-06-03,28.95
Denmark,DNK,2015-06-03,15.72
Estonia,EST,2015-06-03,30.12
Finland,FIN,2015-06-03,30.12
France,FRA,2015-06-03,31.62
Germany,DEU,2015-06-03,29.51
Greece,GRC,2015-06-03,42.37
Hungary,HUN,2015-06-03,40.6
Italy,ITA,2015-06-03,52.49
Latvia,LVA,2015-06-03,41.23
Lithuania,LTU,2015-06-03,41.23
Luxembourg,LUX,2015-06-03,29.51
Netherlands,NLD,2015-06-03,39.7
Norway,NOR,2015-06-03,15.71
Poland,POL,2015-06-03,38.99
Portugal,PRT,2015-06-03,55.62
Romania,ROU,2015-06-03,40.81
Slovakia,SVK,2015-06-03,28.95
Slovenia,SVN,2015-06-03,44.24
Spain,ESP,2015-06-03,55.62
Sweden,SWE,2015-06-03,15.74
Switzerland,CHE,2015-06-03,28.29
Austria,AUT,2015-06-04,28.14
Belgium,BEL,2015-06-04,52.95
Czechia,CZE,2015-06-04,29.56
Denmark,DNK,2015-06-04,23.12
Estonia,EST,2015-06-04,25.38
Finland,FIN,2015-06-04,25.38
France,FRA,2015-06-04,31.62
Germany,DEU,2015-06-04,28.14
Greece,GRC,2015-06-04,52.05
Hungary,HUN,2015-06-04,34.34
Italy,ITA,2015-06-04,54.53
Latvia,LVA,2015-06-04,47.05
Lithuania,LTU,2015-06-04,47.05
Luxembourg,LUX,2015-06-04,28.14
Netherlands,NLD,2015-06-04,45.63
Norway,NOR,2015-06-04,18.37
Poland,POL,2015-06-04,33.62
Portugal,PRT,2015-06-04,56.05
Romania,ROU,2015-06-04,33.0
Slovakia,SVK,2015-06-04,30.95
Slovenia,SVN,2015-06-04,37.6
Spain,ESP,2015-06-04,56.05
Sweden,SWE,2015-06-04,20.2
Switzerland,CHE,2015-06-04,29.44
Austria,AUT,2015-06-05,29.48
Belgium,BEL,2015-06-05,43.51
Czechia,CZE,2015-06-05,29.99
Denmark,DNK,2015-06-05,18.56
Estonia,EST,2015-06-05,25.73
Finland,FIN,2015-06-05,19.81
France,FRA,2015-06-05,39.04
Germany,DEU,2015-06-05,29.48
Greece,GRC,2015-06-05,51.77
Hungary,HUN,2015-06-05,33.95
Italy,ITA,2015-06-05,51.96
Latvia,LVA,2015-06-05,48.46
Lithuania,LTU,2015-06-05,48.46
Luxembourg,LUX,2015-06-05,29.48
Netherlands,NLD,2015-06-05,44.28
Norway,NOR,2015-06-05,16.41
Poland,POL,2015-06-05,41.28
Portugal,PRT,2015-06-05,55.53
Romania,ROU,2015-06-05,14.73
Slovakia,SVK,2015-06-05,29.99
Slovenia,SVN,2015-06-05,32.93
Spain,ESP,2015-06-05,55.53
Sweden,SWE,2015-06-05,17.8
Switzerland,CHE,2015-06-05,29.57
Austria,AUT,2015-06-06,23.13
Belgium,BEL,2015-06-06,27.47
Czechia,CZE,2015-06-06,24.97
Denmark,DNK,2015-06-06,13.45
Estonia,EST,2015-06-06,19.65
Finland,FIN,2015-06-06,9.67
France,FRA,2015-06-06,24.78
Germany,DEU,2015-06-06,23.13
Greece,GRC,2015-06-06,48.34
Hungary,HUN,2015-06-06,25.7
Italy,ITA,2015-06-06,47.6
Latvia,LVA,2015-06-06,44.25
Lithuania,LTU,2015-06-06,44.25
Luxembourg,LUX,2015-06-06,23.13
Netherlands,NLD,2015-06-06,38.39
Norway,NOR,2015-06-06,9.71
Poland,POL,2015-06-06,33.55
Portugal,PRT,2015-06-06,48.25
Romania,ROU,2015-06-06,21.74
Slovakia,SVK,2015-06-06,24.97
Slovenia,SVN,2015-06-06,24.22
Spain,ESP,2015-06-06,48.25
Sweden,SWE,2015-06-06,9.67
Switzerland,CHE,2015-06-06,25.33
Austria,AUT,2015-06-07,18.5
Belgium,BEL,2015-06-07,20.15
Czechia,CZE,2015-06-07,19.68
Denmark,DNK,2015-06-07,9.69
Estonia,EST,2015-06-07,8.91
Finland,FIN,2015-06-07,8.79
France,FRA,2015-06-07,18.48
Germany,DEU,2015-06-07,18.5
Greece,GRC,2015-06-07,44.63
Hungary,HUN,2015-06-07,20.75
Italy,ITA,2015-06-07,46.21
Latvia,LVA,2015-06-07,39.26
Lithuania,LTU,2015-06-07,39.26
Luxembourg,LUX,2015-06-07,18.5
Netherlands,NLD,2015-06-07,32.79
Norway,NOR,2015-06-07,8.84
Poland,POL,2015-06-07,34.5
Portugal,PRT,2015-06-07,46.46
Romania,ROU,2015-06-07,20.48
Slovakia,SVK,2015-06-07,19.68
Slovenia,SVN,2015-06-07,31.56
Spain,ESP,2015-06-07,46.46
Sweden,SWE,2015-06-07,8.79
Switzerland,CHE,2015-06-07,19.0
Austria,AUT,2015-06-08,30.71
Belgium,BEL,2015-06-08,37.06
Czechia,CZE,2015-06-08,33.03
Denmark,DNK,2015-06-08,23.21
Estonia,EST,2015-06-08,25.55
Finland,FIN,2015-06-08,25.43
France,FRA,2015-06-08,32.98
Germany,DEU,2015-06-08,30.71
Greece,GRC,2015-06-08,50.32
Hungary,HUN,2015-06-08,35.12
Italy,ITA,2015-06-08,52.67
Latvia,LVA,2015-06-08,49.83
Lithuania,LTU,2015-06-08,49.83
Luxembourg,LUX,2015-06-08,30.71
Netherlands,NLD,2015-06-08,38.5
Norway,NOR,2015-06-08,17.25
Poland,POL,2015-06-08,40.96
Portugal,PRT,2015-06-08,56.18
Romania,ROU,2015-06-08,26.95
Slovakia,SVK,2015-06-08,33.03
Slovenia,SVN,2015-06-08,42.58
Spain,ESP,2015-06-08,55.95
Sweden,SWE,2015-06-08,20.58
Switzerland,CHE,2015-06-08,32.61
Austria,AUT,2015-06-09,34.03
Belgium,BEL,2015-06-09,36.22
Czechia,CZE,2015-06-09,34.67
Denmark,DNK,2015-06-09,29.94
Estonia,EST,2015-06-09,41.12
Finland,FIN,2015-06-09,20.48
France,FRA,2015-06-09,33.79
Germany,DEU,2015-06-09,34.03
Greece,GRC,2015-06-09,52.04
Hungary,HUN,2015-06-09,35.32
Italy,ITA,2015-06-09,50.77
Latvia,LVA,2015-06-09,47.9
Lithuania,LTU,2015-06-09,47.9
Luxembourg,LUX,2015-06-09,34.03
Netherlands,NLD,2015-06-09,36.45
Norway,NOR,2015-06-09,17.3
Poland,POL,2015-06-09,40.48
Portugal,PRT,2015-06-09,57.65
Romania,ROU,2015-06-09,35.23
Slovakia,SVK,2015-06-09,35.01
Slovenia,SVN,2015-06-09,33.44
Spain,ESP,2015-06-09,57.6
Sweden,SWE,2015-06-09,22.88
Switzerland,CHE,2015-06-09,33.48
Austria,AUT,2015-06-10,32.46
Belgium,BEL,2015-06-10,38.25
Czechia,CZE,2015-06-10,33.38
Denmark,DNK,2015-06-10,23.97
Estonia,EST,2015-06-10,34.39
Finland,FIN,2015-06-10,16.29
France,FRA,2015-06-10,32.43
Germany,DEU,2015-06-10,32.46
Greece,GRC,2015-06-10,52.68
Hungary,HUN,2015-06-10,40.79
Italy,ITA,2015-06-10,49.93
Latvia,LVA,2015-06-10,45.3
Lithuania,LTU,2015-06-10,45.3
Luxembourg,LUX,2015-06-10,32.46
Netherlands,NLD,2015-06-10,35.55
Norway,NOR,2015-06-10,16.26
Poland,POL,2015-06-10,41.79
Portugal,PRT,2015-06-10,57.58
Romania,ROU,2015-06-10,41.73
Slovakia,SVK,2015-06-10,29.65
Slovenia,SVN,2015-06-10,42.25
Spain,ESP,2015-06-10,57.43
Sweden,SWE,2015-06-10,18.48
Switzerland,CHE,2015-06-10,33.14
Austria,AUT,2015-06-11,35.97
Belgium,BEL,2015-06-11,40.16
Czechia,CZE,2015-06-11,33.55
Denmark,DNK,2015-06-11,28.79
Estonia,EST,2015-06-11,31.61
Finland,FIN,2015-06-11,16.39
France,FRA,2015-06-11,37.21
Germany,DEU,2015-06-11,35.97
Greece,GRC,2015-06-11,50.72
Hungary,HUN,2015-06-11,35.51
Italy,ITA,2015-06-11,49.89
Latvia,LVA,2015-06-11,43.34
Lithuania,LTU,2015-06-11,43.34
Luxembourg,LUX,2015-06-11,35.97
Netherlands,NLD,2015-06-11,40.36
Norway,NOR,2015-06-11,15.62
Poland,POL,2015-06-11,42.45
Portugal,PRT,2015-06-11,60.98
Romania,ROU,2015-06-11,35.52
Slovakia,SVK,2015-06-11,34.75
Slovenia,SVN,2015-06-11,40.02
Spain,ESP,2015-06-11,60.98
Sweden,SWE,2015-06-11,19.09
Switzerland,CHE,2015-06-11,33.89
Austria,AUT,2015-06-12,34.97
Belgium,BEL,2015-06-12,43.47
Czechia,CZE,2015-06-12,33.6
Denmark,DNK,2015-06-12,28.88
Estonia,EST,2015-06-12,35.39
Finland,FIN,2015-06-12,14.6
France,FRA,2015-06-12,35.69
Germany,DEU,2015-06-12,34.97
Greece,GRC,2015-06-12,49.85
Hungary,HUN,2015-06-12,37.21
Italy,ITA,2015-06-12,55.78
Latvia,LVA,2015-06-12,38.16
Lithuania,LTU,2015-06-12,38.16
Luxembourg,LUX,2015-06-12,34.97
Netherlands,NLD,2015-06-12,40.95
Norway,NOR,2015-06-12,13.84
Poland,POL,2015-06-12,43.47
Portugal,PRT,2015-06-12,58.04
Romania,ROU,2015-06-12,37.79
Slovakia,SVK,2015-06-12,33.6
Slovenia,SVN,2015-06-12,42.55
Spain,ESP,2015-06-12,58.04
Sweden,SWE,2015-06-12,16.64
Switzerland,CHE,2015-06-12,34.07
Austria,AUT,2015-06-13,25.62
Belgium,BEL,2015-06-13,26.27
Czechia,CZE,2015-06-13,24.57
Denmark,DNK,2015-06-13,13.22
Estonia,EST,2015-06-13,15.98
Finland,FIN,2015-06-13,11.47
France,FRA,2015-06-13,25.5
Germany,DEU,2015-06-13,25.62
Greece,GRC,2015-06-13,47.77
Hungary,HUN,2015-06-13,27.63
Italy,ITA,2015-06-13,51.32
Latvia,LVA,2015-06-13,40.71
Lithuania,LTU,2015-06-13,40.71
Luxembourg,LUX,2015-06-13,25.62
Netherlands,NLD,2015-06-13,26.48
Norway,NOR,2015-06-13,9.92
Poland,POL,2015-06-13,37.11
Portugal,PRT,2015-06-13,55.75
Romania,ROU,2015-06-13,30.56
Slovakia,SVK,2015-06-13,24.74
Slovenia,SVN,2015-06-13,21.3
Spain,ESP,2015-06-13,55.75
Sweden,SWE,2015-06-13,10.49
Switzerland,CHE,2015-06-13,24.37
Austria,AUT,2015-06-14,18.92
Belgium,BEL,2015-06-14,20.63
Czechia,CZE,2015-06-14,18.38
Denmark,DNK,2015-06-14,7.79
Estonia,EST,2015-06-14,13.7
Finland,FIN,2015-06-14,7.79
France,FRA,2015-06-14,19.47
Germany,DEU,2015-06-14,18.92
Greece,GRC,2015-06-14,47.84
Hungary,HUN,2015-06-14,19.07
Italy,ITA,2015-06-14,45.92
Latvia,LVA,2015-06-14,32.7
Lithuania,LTU,2015-06-14,32.7
Luxembourg,LUX,2015-06-14,18.92
Netherlands,NLD,2015-06-14,23.86
Norway,NOR,2015-06-14,7.79
Poland,POL,2015-06-14,32.78
Portugal,PRT,2015-06-14,50.78
Romania,ROU,2015-06-14,21.45
Slovakia,SVK,2015-06-14,18.38
Slovenia,SVN,2015-06-14,17.1
Spain,ESP,2015-06-14,50.78
Sweden,SWE,2015-06-14,7.79
Switzerland,CHE,2015-06-14,18.82
Austria,AUT,2015-06-15,32.35
Belgium,BEL,2015-06-15,39.9
Czechia,CZE,2015-06-15,34.28
Denmark,DNK,2015-06-15,18.29
Estonia,EST,2015-06-15,27.23
Finland,FIN,2015-06-15,26.16
France,FRA,2015-06-15,35.34
Germany,DEU,2015-06-15,32.35
Greece,GRC,2015-06-15,48.62
Hungary,HUN,2015-06-15,42.52
Italy,ITA,2015-06-15,50.93
Latvia,LVA,2015-06-15,33.43
Lithuania,LTU,2015-06-15,33.43
Luxembourg,LUX,2015-06-15,32.35
Netherlands,NLD,2015-06-15,39.66
Norway,NOR,2015-06-15,12.09
Poland,POL,2015-06-15,39.61
Portugal,PRT,2015-06-15,55.67
Romania,ROU,2015-06-15,39.91
Slovakia,SVK,2015-06-15,41.53
Slovenia,SVN,2015-06-15,37.1
Spain,ESP,2015-06-15,55.67
Sweden,SWE,2015-06-15,13.54
Switzerland,CHE,2015-06-15,33.18
Austria,AUT,2015-06-16,37.36
Belgium,BEL,2015-06-16,47.58
Czechia,CZE,2015-06-16,35.66
Denmark,DNK,2015-06-16,27.55
Estonia,EST,2015-06-16,23.4
Finland,FIN,2015-06-16,23.4
France,FRA,2015-06-16,38.75
Germany,DEU,2015-06-16,37.36
Greece,GRC,2015-06-16,52.13
Hungary,HUN,2015-06-16,40.76
Italy,ITA,2015-06-16,54.32
Latvia,LVA,2015-06-16,36.81
Lithuania,LTU,2015-06-16,36.81
Luxembourg,LUX,2015-06-16,37.36
Netherlands,NLD,2015-06-16,42.47
Norway,NOR,2015-06-16,13.39
Poland,POL,2015-06-16,43.07
Portugal,PRT,2015-06-16,53.15
Romania,ROU,2015-06-16,40.6
Slovakia,SVK,2015-06-16,36.46
Slovenia,SVN,2015-06-16,41.08
Spain,ESP,2015-06-16,53.15
Sweden,SWE,2015-06-16,21.86
Switzerland,CHE,2015-06-16,34.79
Austria,AUT,2015-06-17,31.52
Belgium,BEL,2015-06-17,41.38
Czechia,CZE,2015-06-17,32.91
Denmark,DNK,2015-06-17,17.65
Estonia,EST,2015-06-17,21.21
Finland,FIN,2015-06-17,20.82
France,FRA,2015-06-17,31.72
Germany,DEU,2015-06-17,31.52
Greece,GRC,2015-06-17,53.51
Hungary,HUN,2015-06-17,35.06
Italy,ITA,2015-06-17,55.05
Latvia,LVA,2015-06-17,42.73
Lithuania,LTU,2015-06-17,42.73
Luxembourg,LUX,2015-06-17,31.52
Netherlands,NLD,2015-06-17,38.88
Norway,NOR,2015-06-17,13.66
Poland,POL,2015-06-17,41.84
Portugal,PRT,2015-06-17,47.81
Romania,ROU,2015-06-17,34.94
Slovakia,SVK,2015-06-17,32.91
Slovenia,SVN,2015-06-17,31.22
Spain,ESP,2015-06-17,47.81
Sweden,SWE,2015-06-17,14.5
Switzerland,CHE,2015-06-17,32.72
Austria,AUT,2015-06-18,32.57
Belgium,BEL,2015-06-18,42.7
Czechia,CZE,2015-06-18,33.3
Denmark,DNK,2015-06-18,11.22
Estonia,EST,2015-06-18,29.29
Finland,FIN,2015-06-18,11.57
France,FRA,2015-06-18,36.97
Germany,DEU,2015-06-18,32.57
Greece,GRC,2015-06-18,49.21
Hungary,HUN,2015-06-18,34.86
Italy,ITA,2015-06-18,47.04
Latvia,LVA,2015-06-18,41.49
Lithuania,LTU,2015-06-18,41.49
Luxembourg,LUX,2015-06-18,32.57
Netherlands,NLD,2015-06-18,41.69
Norway,NOR,2015-06-18,11.01
Poland,POL,2015-06-18,39.69
Portugal,PRT,2015-06-18,45.88
Romania,ROU,2015-06-18,34.38
Slovakia,SVK,2015-06-18,33.8
Slovenia,SVN,2015-06-18,32.92
Spain,ESP,2015-06-18,45.88
Sweden,SWE,2015-06-18,11.11
Switzerland,CHE,2015-06-18,33.09
Austria,AUT,2015-06-19,32.63
Belgium,BEL,2015-06-19,40.53
Czechia,CZE,2015-06-19,31.58
Denmark,DNK,2015-06-19,10.67
Estonia,EST,2015-06-19,33.69
Finland,FIN,2015-06-19,11.15
France,FRA,2015-06-19,36.21
Germany,DEU,2015-06-19,32.63
Greece,GRC,2015-06-19,48.58
Hungary,HUN,2015-06-19,33.92
Italy,ITA,2015-06-19,47.26
Latvia,LVA,2015-06-19,45.16
Lithuania,LTU,2015-06-19,45.16
Luxembourg,LUX,2015-06-19,32.63
Netherlands,NLD,2015-06-19,42.18
Norway,NOR,2015-06-19,10.77
Poland,POL,2015-06-19,40.32
Portugal,PRT,2015-06-19,48.89
Romania,ROU,2015-06-19,33.91
Slovakia,SVK,2015-06-19,32.0
Slovenia,SVN,2015-06-19,41.03
Spain,ESP,2015-06-19,48.89
Sweden,SWE,2015-06-19,10.67
Switzerland,CHE,2015-06-19,31.48
Austria,AUT,2015-06-20,27.59
Belgium,BEL,2015-06-20,49.55
Czechia,CZE,2015-06-20,26.75
Denmark,DNK,2015-06-20,9.35
Estonia,EST,2015-06-20,15.96
Finland,FIN,2015-06-20,9.35
France,FRA,2015-06-20,26.38
Germany,DEU,2015-06-20,27.59
Greece,GRC,2015-06-20,45.26
Hungary,HUN,2015-06-20,30.19
Italy,ITA,2015-06-20,43.62
Latvia,LVA,2015-06-20,40.19
Lithuania,LTU,2015-06-20,40.19
Luxembourg,LUX,2015-06-20,27.59
Netherlands,NLD,2015-06-20,42.84
Norway,NOR,2015-06-20,9.35
Poland,POL,2015-06-20,38.07
Portugal,PRT,2015-06-20,46.08
Romania,ROU,2015-06-20,30.62
Slovakia,SVK,2015-06-20,26.75
Slovenia,SVN,2015-06-20,30.82
Spain,ESP,2015-06-20,46.08
Sweden,SWE,2015-06-20,9.35
Switzerland,CHE,2015-06-20,26.48
Austria,AUT,2015-06-21,23.49
Belgium,BEL,2015-06-21,30.75
Czechia,CZE,2015-06-21,23.55
Denmark,DNK,2015-06-21,17.89
Estonia,EST,2015-06-21,22.0
Finland,FIN,2015-06-21,11.41
France,FRA,2015-06-21,18.83
Germany,DEU,2015-06-21,23.49
Greece,GRC,2015-06-21,34.9
Hungary,HUN,2015-06-21,24.42
Italy,ITA,2015-06-21,34.64
Latvia,LVA,2015-06-21,36.25
Lithuania,LTU,2015-06-21,36.25
Luxembourg,LUX,2015-06-21,23.49
Netherlands,NLD,2015-06-21,30.7
Norway,NOR,2015-06-21,11.41
Poland,POL,2015-06-21,34.92
Portugal,PRT,2015-06-21,48.42
Romania,ROU,2015-06-21,25.87
Slovakia,SVK,2015-06-21,23.55
Slovenia,SVN,2015-06-21,20.58
Spain,ESP,2015-06-21,48.42
Sweden,SWE,2015-06-21,11.81
Switzerland,CHE,2015-06-21,22.55
Austria,AUT,2015-06-22,33.45
Belgium,BEL,2015-06-22,41.19
Czechia,CZE,2015-06-22,36.29
Denmark,DNK,2015-06-22,30.02
Estonia,EST,2015-06-22,35.79
Finland,FIN,2015-06-22,34.17
France,FRA,2015-06-22,34.6
Germany,DEU,2015-06-22,33.45
Greece,GRC,2015-06-22,48.58
Hungary,HUN,2015-06-22,36.34
Italy,ITA,2015-06-22,45.53
Latvia,LVA,2015-06-22,45.66
Lithuania,LTU,2015-06-22,45.66
Luxembourg,LUX,2015-06-22,33.45
Netherlands,NLD,2015-06-22,39.74
Norway,NOR,2015-06-22,14.79
Poland,POL,2015-06-22,40.24
Portugal,PRT,2015-06-22,61.18
Romania,ROU,2015-06-22,36.34
Slovakia,SVK,2015-06-22,36.29
Slovenia,SVN,2015-06-22,38.89
Spain,ESP,2015-06-22,61.18
Sweden,SWE,2015-06-22,24.39
Switzerland,CHE,2015-06-22,35.96
Austria,AUT,2015-06-23,31.61
Belgium,BEL,2015-06-23,44.39
Czechia,CZE,2015-06-23,33.12
Denmark,DNK,2015-06-23,24.5
Estonia,EST,2015-06-23,31.62
Finland,FIN,2015-06-23,31.62
France,FRA,2015-06-23,37.55
Germany,DEU,2015-06-23,31.61
Greece,GRC,2015-06-23,45.43
Hungary,HUN,2015-06-23,37.72
Italy,ITA,2015-06-23,45.54
Latvia,LVA,2015-06-23,44.0
Lithuania,LTU,2015-06-23,44.0
Luxembourg,LUX,2015-06-23,31.61
Netherlands,NLD,2015-06-23,45.89
Norway,NOR,2015-06-23,14.49
Poland,POL,2015-06-23,37.55
Portugal,PRT,2015-06-23,58.03
Romania,ROU,2015-06-23,37.79
Slovakia,SVK,2015-06-23,36.25
Slovenia,SVN,2015-06-23,39.32
Spain,ESP,2015-06-23,58.03
Sweden,SWE,2015-06-23,23.45
Switzerland,CHE,2015-06-23,32.96
Austria,AUT,2015-06-24,31.12
Belgium,BEL,2015-06-24,39.56
Czechia,CZE,2015-06-24,32.78
Denmark,DNK,2015-06-24,11.43
Estonia,EST,2015-06-24,27.53
Finland,FIN,2015-06-24,27.53
France,FRA,2015-06-24,35.54
Germany,DEU,2015-06-24,31.12
Greece,GRC,2015-06-24,47.75
Hungary,HUN,2015-06-24,34.52
Italy,ITA,2015-06-24,48.3
Latvia,LVA,2015-06-24,30.47
Lithuania,LTU,2015-06-24,30.47
Luxembourg,LUX,2015-06-24,31.12
Netherlands,NLD,2015-06-24,41.46
Norway,NOR,2015-06-24,11.39
Poland,POL,2015-06-24,38.26
Portugal,PRT,2015-06-24,59.85
Romania,ROU,2015-06-24,34.87
Slovakia,SVK,2015-06-24,32.79
Slovenia,SVN,2015-06-24,37.26
Spain,ESP,2015-06-24,59.85
Sweden,SWE,2015-06-24,11.99
Switzerland,CHE,2015-06-24,33.4
Austria,AUT,2015-06-25,36.55
Belgium,BEL,2015-06-25,44.39
Czechia,CZE,2015-06-25,36.13
Denmark,DNK,2015-06-25,17.21
Estonia,EST,2015-06-25,35.42
Finland,FIN,2015-06-25,35.42
France,FRA,2015-06-25,42.2
Germany,DEU,2015-06-25,36.55
Greece,GRC,2015-06-25,46.11
Hungary,HUN,2015-06-25,36.16
Italy,ITA,2015-06-25,48.76
Latvia,LVA,2015-06-25,44.7
Lithuania,LTU,2015-06-25,44.7
Luxembourg,LUX,2015-06-25,36.55
Netherlands,NLD,2015-06-25,44.03
Norway,NOR,2015-06-25,12.25
Poland,POL,2015-06-25,41.42
Portugal,PRT,2015-06-25,61.19
Romania,ROU,2015-06-25,33.9
Slovakia,SVK,2015-06-25,36.13
Slovenia,SVN,2015-06-25,34.48
Spain,ESP,2015-06-25,61.19
Sweden,SWE,2015-06-25,14.12
Switzerland,CHE,2015-06-25,36.42
Austria,AUT,2015-06-26,36.04
Belgium,BEL,2015-06-26,46.33
Czechia,CZE,2015-06-26,36.15
Denmark,DNK,2015-06-26,30.15
Estonia,EST,2015-06-26,37.66
Finland,FIN,2015-06-26,38.15
France,FRA,2015-06-26,40.41
Germany,DEU,2015-06-26,36.04
Greece,GRC,2015-06-26,49.33
Hungary,HUN,2015-06-26,36.22
Italy,ITA,2015-06-26,46.6
Latvia,LVA,2015-06-26,45.74
Lithuania,LTU,2015-06-26,45.74
Luxembourg,LUX,2015-06-26,36.04
Netherlands,NLD,2015-06-26,47.84
Norway,NOR,2015-06-26,14.56
Poland,POL,2015-06-26,41.46
Portugal,PRT,2015-06-26,61.45
Romania,ROU,2015-06-26,36.14
Slovakia,SVK,2015-06-26,36.15
Slovenia,SVN,2015-06-26,33.69
Spain,ESP,2015-06-26,61.43
Sweden,SWE,2015-06-26,21.69
Switzerland,CHE,2015-06-26,36.26
Austria,AUT,2015-06-27,28.64
